name,entry_id,icsd_id,composition_generic,unit_cell,sites,metals,oxstate_label
ZrH2,8052,43327,AB2,"[[2.390765, -2.390765, 0.0], [-2.390765, 0.0, -2.390765], [2.390765, 2.390765, 0.0]]","['H @ 0.75 0.5 0.25', 'H @ 0.25 0.5 0.75', 'Zr @ 0 0 0']",['Zr'],{'Zr': 2.0}
AgI,10186,56553,AB,"[[0.0, 0.0, 5.260283], [-4.603301, 0.0, 0.0], [2.301651, -3.986507, 0.0]]","['Ag @ 0.585 0 0', 'I @ 0.0847 0 0']",['Ag'],{'Ag': 1.0}
YbSbPt,14057,77953,ABC,"[[-3.303128, 3.303128, 0.0], [3.303128, 0.0, -3.303128], [-3.303128, -3.303128, 0.0]]","['Pt @ 0.75 0.5 0.25', 'Sb @ 0 0 0', 'Yb @ 0.5 0 0.5']","['Yb', 'Pt']","{'Yb': 3.0, 'Pt': -2.0}"
TaS2,12351,67651,AB2,"[[0.0, -3.335362, 0.0], [2.885087, -1.667681, 0.0], [0.0, 1.667681, 11.486022]]","['S @ 0.733 0.67 0.136', 'S @ 0.597 0.67 0.864', 'Ta @ 0.998 0.00313 0']",['Ta'],{'Ta': 4.0}
TiSi2,15462,86810,AB2,"[[-2.258978, 2.258341, 0.0], [-2.258978, -2.258341, 0.0], [2.258978, 0.0, 4.195073]]","['Si @ 0.673 0.673 0.346', 'Si @ 0.327 0.327 0.654', 'Ti @ 0 0 0']",['Ti'],{'Ti': 3}
HoHSe,14225,78957,ABC,"[[3.812516, 0.0, 0.0], [-1.906258, 3.301685, 0.0], [0.0, 0.0, 3.883322]]","['H @ 0.333 0.667 0.5', 'Ho @ 0.667 0.333 0.5', 'Se @ 0 0 0']",['Ho'],{'Ho': 3.0}
YbC2,13375,74670,AB2,"[[0.0, -3.789083, 0.0], [-3.789083, 0.0, 0.0], [1.894541, 1.894541, -3.209691]]","['C @ 0.598 0.598 0.196', 'C @ 0.402 0.402 0.804', 'Yb @ 0 0 0']",['Yb'],{'Yb': 2.0}
UC2,13377,74672,AB2,"[[-3.513796, 0.0, 0.0], [0.0, -3.513796, 0.0], [1.756898, 1.756898, 2.979124]]","['C @ 0.616 0.616 0.232', 'C @ 0.384 0.384 0.768', 'U @ 0 0 0']",['U'],{'U': 6.0}
NbPt2,17743,105200,AB2,"[[2.818269, 0.0, 0.0], [0.0, 0.0, 3.980364], [-1.409135, -4.268122, -1.990182]]","['Nb @ 0 0 0', 'Pt @ 0.664 0.664 0.328', 'Pt @ 0.336 0.336 0.672']","['Nb', 'Pt']","{'Nb': 4.0, 'Pt': -2.0}"
FeCl2,11882,64831,AB2,"[[3.511746, 4e-06, -8.7e-05], [-1.755869, 3.041255, 0.0], [-0.000132, -7.6e-05, 5.880795]]","['Cl @ 0.333 0.667 0.238', 'Cl @ 0.667 0.333 0.762', 'Fe @ 0 0 0']",['Fe'],{'Fe': 2.0}
VH2,10097,56191,AB2,"[[2.091573, -2.091573, 0.0], [-2.091573, 0.0, -2.091573], [2.091573, 2.091573, 0.0]]","['H @ 0.75 0.5 0.25', 'H @ 0.25 0.5 0.75', 'V @ 0 0 0']",['V'],{'V': 2.0}
BeAu2,19345,150581,AB2,"[[-2.944212, 0.0, 0.0], [0.0, -2.944212, 0.0], [1.472106, 1.472106, 5.05993]]","['Au @ 0.642 0.642 0.283', 'Au @ 0.358 0.358 0.717', 'Be @ 0 0 0']","['Be', 'Au']","{'Be': 2.0, 'Au': -1.0}"
CrNiSb,22486,182484,ABC,"[[-2.939773, 2.939773, 0.0], [2.939773, 0.0, -2.939773], [-2.939773, -2.939773, 0.0]]","['Cr @ 0 0 0', 'Ni @ 0.75 0.5 0.25', 'Sb @ 0.5 0 0.5']","['Cr', 'Ni']","{'Cr': 2.0, 'Ni': 1.0}"
NbS2,30786,645307,AB2,"[[-3.367615, 0.0, 0.0], [1.683807, -2.916441, 0.0], [-1.683807, 0.972146, 6.168787]]","['Nb @ 0 0 0', 'S @ 0.249 0.751 0.253', 'S @ 0.751 0.249 0.747']",['Nb'],{'Nb': 4.0}
Al2O,5631,28919,AB2,"[[2.807477, -2.807477, 0.0], [-2.807477, 0.0, -2.807477], [2.807477, 2.807477, 0.0]]","['Al @ 0.75 0.5 0.25', 'Al @ 0.25 0.5 0.75', 'O @ 0 0 0']",['Al'],{'Al': 3}
Ag2F,5486,28280,AB2,"[[2.990991, -1.6e-05, -2.2e-05], [-1.49551, 2.590299, 0.0], [-4.2e-05, -2.5e-05, 5.752391]]","['Ag @ 0.667 0.333 0.307', 'Ag @ 0.333 0.667 0.693', 'F @ 0 0 0']",['Ag'],{'Ag': 1}
Al2Au,10384,57501,AB2,"[[3.026665, -3.026665, 0.0], [-3.026665, 0.0, -3.026665], [3.026665, 3.026665, 0.0]]","['Al @ 0.75 0.5 0.25', 'Al @ 0.25 0.5 0.75', 'Au @ 0 0 0']","['Al', 'Au']","{'Al': 3, 'Au': 1}"
ZrH2,18857,108539,AB2,"[[1.757642, 1.757642, 2.203914], [1.757642, -1.757642, -2.203914], [-1.757642, 1.757642, -2.203914]]","['H @ 0.5 0.75 0.25', 'H @ 0.5 0.25 0.75', 'Zr @ 0 0 0']",['Zr'],{'Zr': 2.0}
UP,14026,77852,AB,"[[1.957659, -3.390766, 0.0], [3.915319, 0.0, 0.0], [0.0, 2.260511, 3.235947]]","['P @ 0 0.5 0.5', 'U @ 0 0 0']",['U'],{'U': 3.0}
MnI2,6319,33673,AB2,"[[4.135907, -2.4e-05, -0.000256], [-2.067974, 3.581835, 0.0], [-0.000396, -0.000228, 7.079848]]","['I @ 0.333 0.667 0.232', 'I @ 0.667 0.333 0.768', 'Mn @ 0 0 0']",['Mn'],{'Mn': 2.0}
Mo2C,8180,43669,AB2,"[[2.883656, 0.0, 0.0], [-1.441828, 2.497376, 0.0], [0.0, 0.0, 5.462033]]","['C @ 0 0 0', 'Mo @ 0.333 0.667 0.256', 'Mo @ 0.333 0.667 0.744']",['Mo'],{'Mo': 2.0}
LaC2,13372,74667,AB2,"[[0.0, -3.934138, 0.0], [-3.934138, 0.0, 0.0], [1.967069, 1.967069, -3.282049]]","['C @ 0.599 0.599 0.198', 'C @ 0.401 0.401 0.802', 'La @ 0 0 0']",['La'],{'La': 2.0}
NpSb,30885,647207,AB,"[[-2.521399, -2.521399, 0.0], [-2.521399, 2.521399, 0.0], [0.0, 0.0, -4.0558]]","['Np @ 0 0 0', 'Sb @ 0.5 0.5 0.5']",['Np'],{'Np': 3.0}
KCN,5321,27350,ABC,"[[0.307485, 0.0, 3.824032], [-2.8121, 2.635369, -0.010533], [-2.8121, -2.635369, -0.010533]]","['C @ 0.376 0.575 0.575', 'K @ 0.984 0.00578 0.00578', 'N @ 0.549 0.41 0.41']",['K'],{'K': 1.0}
NbTe2,30790,645529,AB2,"[[3.684098, 0.0, -0.000123], [-1.84205, 3.190523, 0.0], [-0.00021, -0.000122, 7.07889]]","['Nb @ 0 0 0', 'Te @ 0.333 0.667 0.261', 'Te @ 0.667 0.333 0.739']",['Nb'],{'Nb': 4.0}
CuBr2,25011,409450,AB2,"[[0.0, 3.492251, 0.0], [3.679055, 1.746126, -0.055501], [-0.030814, -1.746126, -6.160776]]","['Br @ 0.73 0.78 0.241', 'Br @ 0.27 0.22 0.759', 'Cu @ 0 0 0']",['Cu'],{'Cu': 2.0}
Te2Au,11875,64681,AB2,"[[-3.659781, -2.120471, -0.008877], [-3.659781, 2.120471, -0.008877], [-0.008855, 0.0, -5.156049]]","['Au @ 0 0 0', 'Te @ 0.685 0.685 0.291', 'Te @ 0.315 0.315 0.709']",['Au'],{'Au': 3.0}
PbF2,3943,20597,AB2,"[[2.929521, -2.929521, 0.0], [-2.929521, 0.0, -2.929521], [2.929521, 2.929521, 0.0]]","['F @ 0.75 0.5 0.25', 'F @ 0.25 0.5 0.75', 'Pb @ 0 0 0']",['Pb'],{'Pb': 2.0}
TbO2,5617,28846,AB2,"[[2.702775, -2.702775, 0.0], [-2.702775, 0.0, -2.702775], [2.702775, 2.702775, 0.0]]","['O @ 0.75 0.5 0.25', 'O @ 0.25 0.5 0.75', 'Tb @ 0 0 0']",['Tb'],{'Tb': 4.0}
NiI2,4091,22108,AB2,"[[-1.973017, 3.417365, 0.0], [3.946034, 0.0, 0.0], [1.973017, -1.139122, -6.57942]]","['I @ 0.742 0.258 0.227', 'I @ 0.258 0.742 0.773', 'Ni @ 0 0 0']",['Ni'],{'Ni': 2.0}
AlAu2,27652,606020,AB2,"[[-3.360661, 0.0, 0.0], [0.0, -3.360661, 0.0], [1.680331, 1.680331, 4.471921]]","['Al @ 0 0 0', 'Au @ 0.656 0.656 0.311', 'Au @ 0.344 0.344 0.689']","['Al', 'Au']","{'Al': 3, 'Au': 1}"
NpSb,10374,57440,AB,"[[3.512174, 0.0, 0.0], [0.0, 3.512174, 0.0], [0.0, 0.0, 4.12738]]","['Np @ 0 0 0', 'Sb @ 0.5 0.5 0.5']",['Np'],{'Np': 3.0}
DySb2,29938,630230,AB2,"[[3.565993, 0.0, 0.0], [1.782997, 3.139667, 0.0], [0.0, 0.0, 7.614012]]","['Dy @ 0 0 0', 'Sb @ 0 0.5 0.325', 'Sb @ 0.5 0.5 0.675']",['Dy'],{'Dy': 3.0}
Rb2Se,6792,36584,AB2,"[[4.041911, -4.041911, 0.0], [-4.041911, 0.0, -4.041911], [4.041911, 4.041911, 0.0]]","['Rb @ 0.75 0.5 0.25', 'Rb @ 0.25 0.5 0.75', 'Se @ 0 0 0']",['Rb'],{'Rb': 1.0}
Ti2Cu,3229,15807,AB2,"[[-2.922295, 0.0, 0.0], [0.0, -2.922295, 0.0], [1.461148, 1.461148, 5.350164]]","['Cu @ 0 0 0', 'Ti @ 0.663 0.663 0.326', 'Ti @ 0.337 0.337 0.674']","['Ti', 'Cu']","{'Ti': 3, 'Cu': 1}"
Cu2Se,5780,30230,AB2,"[[2.889493, -2.889493, 0.0], [-2.889493, 0.0, -2.889493], [2.889493, 2.889493, 0.0]]","['Cu @ 0.75 0.5 0.25', 'Cu @ 0.5 0 0.5', 'Se @ 0 0 0']",['Cu'],{'Cu': 1.0}
TiS2,7549,41663,AB2,"[[3.39145, -6e-06, -5e-06], [-1.69573, 2.937091, 0.0], [-6e-06, -4e-06, 5.966092]]","['S @ 0.333 0.667 0.239', 'S @ 0.667 0.333 0.761', 'Ti @ 0 0 0']",['Ti'],{'Ti': 4.0}
HoSbPt,10111,56237,ABC,"[[3.286488, -3.286488, 0.0], [-3.286488, 0.0, -3.286488], [3.286488, 3.286488, 0.0]]","['Ho @ 0.5 0 0.5', 'Pt @ 0.75 0.5 0.25', 'Sb @ 0 0 0']","['Ho', 'Pt']","{'Ho': 3.0, 'Pt': -2.0}"
OsN2,23730,260545,AB2,"[[2.805637, 0.0, 0.0], [-1.402819, 2.429753, 0.0], [0.0, 0.0, 4.948492]]","['N @ 0 0 0.383', 'N @ 0 0 0.617', 'Os @ 0 0 0']",['Os'],{'Os': 6.0}
YbC2,4389,23685,AB2,"[[-3.789782, 0.0, 0.0], [0.0, -3.789782, 0.0], [1.894891, 1.894891, 3.206689]]","['C @ 0.598 0.598 0.197', 'C @ 0.402 0.402 0.803', 'Yb @ 0 0 0']",['Yb'],{'Yb': 2.0}
Ag2O,3889,20368,AB2,"[[3.147442, -3e-06, 1.5e-05], [-1.573724, 2.725768, 1e-06], [2.2e-05, 1.4e-05, 5.034499]]","['Ag @ 0.333 0.667 0.29', 'Ag @ 0.667 0.333 0.71', 'O @ 0 0 0']",['Ag'],{'Ag': 1.0}
BaC2,10084,56160,AB2,"[[-4.396325, 0.0, 0.0], [0.0, -4.396325, 0.0], [2.198162, 2.198162, 3.615147]]","['Ba @ 0 0 0', 'C @ 0.588 0.588 0.175', 'C @ 0.412 0.412 0.825']",['Ba'],{'Ba': 2.0}
Ni2H,22651,201088,AB2,"[[2.53051, -2.8e-05, -6e-06], [-1.26528, 2.191529, 0.0], [-7e-06, -4e-06, 4.192805]]","['H @ 0 0 0.0277', 'Ni @ 0.333 0.667 0.287', 'Ni @ 0.667 0.333 0.769']",['Ni'],{'Ni': 2}
CdCl2,5788,30255,AB2,"[[6.246143, -0.003437, -0.002125], [5.049291, 3.676816, -0.002125], [5.049291, 1.642076, 3.289767]]","['Cd @ 0 0 0', 'Cl @ 0.25 0.25 0.25', 'Cl @ 0.75 0.75 0.75']",['Cd'],{'Cd': 2.0}
Ti3Ag,10677,58370,AB3,"[[4.086418, 0.0, 0.0], [0.0, 4.086418, 0.0], [0.0, 0.0, 4.053481]]","['Ag @ 0 0 0', 'Ti @ 0.5 0.5 0', 'Ti @ 0.5 0 0.5', 'Ti @ 0 0.5 0.5']","['Ti', 'Ag']","{'Ti': 3, 'Ag': 1}"
Rb2O,13996,77676,AB2,"[[3.3775, -3.3775, 0.0], [-3.3775, 0.0, -3.3775], [3.3775, 3.3775, 0.0]]","['O @ 0 0 0', 'Rb @ 0.75 0.5 0.25', 'Rb @ 0.25 0.5 0.75']",['Rb'],{'Rb': 1.0}
MnSbPt,10372,57421,ABC,"[[3.12279, -3.12279, 0.0], [-3.12279, 0.0, -3.12279], [3.12279, 3.12279, 0.0]]","['Mn @ 0 0 0', 'Pt @ 0.5 0 0.5', 'Sb @ 0.75 0.5 0.25']","['Mn', 'Pt']","{'Mn': 3.0, 'Pt': -2.0}"
HgO,3506,16627,AB,"[[3.398449, 0.0, 0.0], [0.0, 0.0, 3.42621], [-1.699225, -2.519509, -1.713105]]","['Hg @ 0 0.085 0', 'O @ 0.5 0.585 0']",['Hg'],{'Hg': 2.0}
BaCl2,2092,2191,AB2,"[[3.684925, -3.684925, 0.0], [-3.684925, 0.0, -3.684925], [3.684925, 3.684925, 0.0]]","['Ba @ 0 0 0', 'Cl @ 0.75 0.5 0.25', 'Cl @ 0.25 0.5 0.75']",['Ba'],{'Ba': 2.0}
ScNiSb,7232,40296,ABC,"[[-3.050268, 3.050268, 0.0], [3.050268, 0.0, -3.050268], [-3.050268, -3.050268, 0.0]]","['Ni @ 0 0 0', 'Sb @ 0.25 0.5 0.75', 'Sc @ 0.75 0.5 0.25']","['Sc', 'Ni']","{'Sc': 2.0, 'Ni': 1.0}"
UC2,21348,168167,AB2,"[[2.689166, -2.689166, 0.0], [-2.689166, 0.0, -2.689166], [2.689166, 2.689166, 0.0]]","['C @ 0.75 0.5 0.25', 'C @ 0.25 0.5 0.75', 'U @ 0 0 0']",['U'],{'U': 6.0}
ZnNiSb,22939,240198,ABC,"[[2.967143, -2.967143, 0.0], [-2.967143, 0.0, -2.967143], [2.967143, 2.967143, 0.0]]","['Ni @ 0 0 0', 'Sb @ 0.25 0.5 0.75', 'Zn @ 0.75 0.5 0.25']","['Zn', 'Ni']","{'Zn': 2.0, 'Ni': 1.0}"
WS2,22782,202367,AB2,"[[-1.592473, 2.758243, 0.0], [3.184945, 0.0, 0.0], [1.592473, -0.919414, -6.384978]]","['S @ 0.748 0.252 0.244', 'S @ 0.584 0.416 0.751', 'W @ 0.999 0.000668 0.998']",['W'],{'W': 4.0}
Fe2Ge,18837,108442,AB2,"[[0.0, 0.0, 2.620672], [-4.159983, 0.0, 0.0], [2.079991, -3.602431, 0.0]]","['Fe @ 0.5 0.667 0.333', 'Fe @ 0.5 0.333 0.667', 'Ge @ 0 0 0']",['Fe'],{'Fe': 2}
HgF2,6298,33614,AB2,"[[2.755403, -2.755403, 0.0], [-2.755403, 0.0, -2.755403], [2.755403, 2.755403, 0.0]]","['F @ 0.75 0.5 0.25', 'F @ 0.25 0.5 0.75', 'Hg @ 0 0 0']",['Hg'],{'Hg': 2.0}
MgCuSn,29730,628345,ABC,"[[3.111465, -3.111465, 0.0], [-3.111465, 0.0, -3.111465], [3.111465, 3.111465, 0.0]]","['Cu @ 0 0 0', 'Mg @ 0.75 0.5 0.25', 'Sn @ 0.25 0.5 0.75']","['Mg', 'Cu', 'Sn']","{'Mg': 2, 'Cu': 1, 'Sn': 2}"
KO2,6949,38138,AB2,"[[2.690392, -2.690392, 0.0], [2.690392, 2.690392, 0.0], [-2.690392, 0.0, 3.2828]]","['K @ 0.5 0.5 0', 'O @ 0.103 0.103 0.206', 'O @ 0.897 0.897 0.794']",['K'],{'K': 1}
Te2Pt,18014,105813,AB2,"[[4.076394, -3.8e-05, -2.1e-05], [-2.03823, 3.530318, 0.0], [-2.7e-05, -1.6e-05, 5.248233]]","['Pt @ 0 0 0', 'Te @ 0.333 0.667 0.26', 'Te @ 0.667 0.333 0.74']",['Pt'],{'Pt': 4.0}
ZnFeSb,15899,90397,ABC,"[[3.012466, -3.012466, 0.0], [-3.012466, 0.0, -3.012466], [3.012466, 3.012466, 0.0]]","['Fe @ 0.75 0.5 0.25', 'Sb @ 0 0 0', 'Zn @ 0.25 0.5 0.75']","['Zn', 'Fe']","{'Zn': 2, 'Fe': 2}"
MnBr2,11299,60250,AB2,"[[3.870806, 1.7e-05, -0.000138], [-1.935388, 3.35219, 0.0], [-0.000209, -0.000121, 6.475761]]","['Br @ 0.333 0.667 0.234', 'Br @ 0.667 0.333 0.766', 'Mn @ 0 0 0']",['Mn'],{'Mn': 2.0}
TiS2,22350,181504,AB2,"[[0.0, 3.213691, 0.0], [3.213691, 0.0, 0.0], [-1.606846, -1.606846, -4.315121]]","['S @ 0.147 0.147 0.294', 'S @ 0.853 0.853 0.706', 'Ti @ 0.5 0.5 0']",['Ti'],{'Ti': 4.0}
Ti2Ag,27647,605939,AB2,"[[-2.922351, 0.0, 0.0], [0.0, -2.922351, 0.0], [1.461175, 1.461175, 5.998878]]","['Ag @ 0 0 0', 'Ti @ 0.673 0.673 0.346', 'Ti @ 0.327 0.327 0.654']","['Ti', 'Ag']","{'Ti': 3, 'Ag': 1}"
Cs2O,5411,27919,AB2,"[[2.112945, -3.659728, 0.0], [2.112945, 3.659728, 0.0], [-2.112945, 1.219909, 6.406036]]","['Cs @ 0.489 0.744 0.233', 'Cs @ 0.511 0.256 0.767', 'O @ 0 0 0']",['Cs'],{'Cs': 1.0}
AlCu3,19408,150823,AB3,"[[2.911202, -2.911202, 0.0], [-2.911202, 0.0, -2.911202], [2.911202, 2.911202, 0.0]]","['Al @ 0 0 0', 'Cu @ 0.75 0.5 0.25', 'Cu @ 0.5 0 0.5', 'Cu @ 0.25 0.5 0.75']","['Al', 'Cu']","{'Al': 3, 'Cu': 1}"
NpO2,30883,647176,AB2,"[[2.725693, -2.725693, 0.0], [-2.725693, 0.0, -2.725693], [2.725693, 2.725693, 0.0]]","['Np @ 0 0 0', 'O @ 0.75 0.5 0.25', 'O @ 0.25 0.5 0.75']",['Np'],{'Np': 4.0}
Rb2S,5698,29208,AB2,"[[3.901341, -3.901341, 0.0], [-3.901341, 0.0, -3.901341], [3.901341, 3.901341, 0.0]]","['Rb @ 0.75 0.5 0.25', 'Rb @ 0.25 0.5 0.75', 'S @ 0 0 0']",['Rb'],{'Rb': 1.0}
MgCN2,13499,75039,ABC2,"[[-1.61803, 2.80251, 0.0], [3.236059, 0.0, 0.0], [1.61803, -0.93417, -4.716332]]","['C @ 0.5 0.5 0.5', 'Mg @ 0 0 0', 'N @ 0.413 0.587 0.239', 'N @ 0.587 0.413 0.761']",['Mg'],{'Mg': 2.0}
NiS2,21534,169573,AB2,"[[2.846592, -2.846592, 0.0], [-2.846592, 0.0, -2.846592], [2.846592, 2.846592, 0.0]]","['Ni @ 0 0 0', 'S @ 0.75 0.5 0.25', 'S @ 0.25 0.5 0.75']",['Ni'],{'Ni': 4.0}
In2Pt,10117,56259,AB2,"[[3.218832, -3.218832, 0.0], [-3.218832, 0.0, -3.218832], [3.218832, 3.218832, 0.0]]","['In @ 0.75 0.5 0.25', 'In @ 0.25 0.5 0.75', 'Pt @ 0 0 0']","['In', 'Pt']","{'In': 1.0, 'Pt': -2.0}"
AuSe,13242,73669,AB,"[[0.0, -3.706665, 0.0], [4.21138, 1.853333, -0.004677], [-1.749954, 0.0, 6.083329]]","['Au @ 0 0 0', 'Au @ 0.5 0 0.5', 'Se @ 0.837 0.674 0.268', 'Se @ 0.163 0.326 0.732']",['Au'],{'Au': 2.0}
Te2Au,12966,72440,AB2,"[[4.212944, 3e-06, 6e-06], [-2.10647, 3.648512, 0.0], [8e-06, 5e-06, 5.150599]]","['Au @ 0 0 0', 'Te @ 0.667 0.333 0.292', 'Te @ 0.333 0.667 0.708']",['Au'],{'Au': 3.0}
Ti3Sn,18128,106087,AB3,"[[4.150731, 0.0, 0.0], [0.0, 4.150731, 0.0], [0.0, 0.0, 4.150731]]","['Sn @ 0 0 0', 'Ti @ 0.5 0.5 0', 'Ti @ 0.5 0 0.5', 'Ti @ 0 0.5 0.5']","['Ti', 'Sn']","{'Ti': 3, 'Sn': 2}"
TcB,21450,168898,AB,"[[2.995653, 0.0, 0.0], [-1.497827, 2.59437, 0.0], [0.0, 0.0, 5.402397]]","['B @ 0 0 0', 'B @ 0 0 0.5', 'Tc @ 0.333 0.667 0.25', 'Tc @ 0.667 0.333 0.75']",['Tc'],{'Tc': -3.0}
MoS2,7011,38401,AB2,"[[-1.593406, 2.759859, 0.0], [3.186812, 0.0, 0.0], [1.593406, -0.919953, -6.318946]]","['Mo @ 0 0 0', 'S @ 0.749 0.251 0.248', 'S @ 0.584 0.416 0.752']",['Mo'],{'Mo': 4.0}
TiCl2,6957,38219,AB2,"[[3.279346, -4e-06, -0.00024], [-1.639676, 2.840002, 0.0], [-0.0002, -0.000115, 6.500007]]","['Cl @ 0.333 0.667 0.245', 'Cl @ 0.667 0.333 0.755', 'Ti @ 0 0 0']",['Ti'],{'Ti': 2.0}
CaSn,20943,165193,AB,"[[0.0, 0.0, 4.374599], [4.799879, 0.0, 0.0], [2.39994, 5.790436, 0.0]]","['Ca @ 0.25 0.866 0.267', 'Ca @ 0.75 0.134 0.733', 'Sn @ 0.75 0.415 0.171', 'Sn @ 0.25 0.585 0.829']","['Ca', 'Sn']","{'Ca': 2, 'Sn': 2}"
NbSe2,3714,18131,AB2,"[[-1.733942, 3.003277, 0.0], [3.468055, 9.8e-05, -0.000105], [-1.733866, -1.001048, -6.46689]]","['Nb @ 0.668 0.335 0.00275', 'Se @ 0.421 0.842 0.262', 'Se @ 0.247 0.495 0.742']",['Nb'],{'Nb': 4.0}
CeC2,13373,74668,AB2,"[[-3.90868, 0.0, 0.0], [0.0, -3.90868, 0.0], [1.95434, 1.95434, 3.285982]]","['C @ 0.599 0.599 0.197', 'C @ 0.401 0.401 0.803', 'Ce @ 0 0 0']",['Ce'],{'Ce': 4.0}
CuI,20689,163445,AB,"[[2.204971, -3.819122, 0.0], [-4.409943, 0.0, 0.0], [2.204971, -1.27304, -6.857372]]","['Cu @ 0.877 0.123 0.369', 'Cu @ 0.123 0.877 0.631', 'I @ 0 0 0', 'I @ 0.5 0.5 0.5']",['Cu'],{'Cu': 1.0}
LiCu2Si,3009,15128,ABC2,"[[2.865881, -2.865881, 0.0], [-2.865881, 0.0, -2.865881], [2.865881, 2.865881, 0.0]]","['Cu @ 0.75 0.5 0.25', 'Cu @ 0.25 0.5 0.75', 'Li @ 0.5 0 0.5', 'Si @ 0 0 0']","['Li', 'Cu']","{'Li': 1.0, 'Cu': 1.5}"
CeC2,3665,17022,AB2,"[[-3.908374, 0.0, 0.0], [0.0, -3.908374, 0.0], [1.954187, 1.954187, 3.28598]]","['C @ 0.599 0.599 0.197', 'C @ 0.401 0.401 0.803', 'Ce @ 0 0 0']",['Ce'],{'Ce': 4.0}
TlN,30776,644794,AB,"[[3.700203, 0.0, 0.0], [-1.850102, 3.204198, 0.0], [0.0, 0.0, 6.039485]]","['N @ 0.333 0.667 0.375', 'N @ 0.667 0.333 0.875', 'Tl @ 0.333 0.667 1', 'Tl @ 0.667 0.333 0.5']",['Tl'],{'Tl': 3.0}
PtO2,20807,164289,AB2,"[[3.147008, -0.000392, 0.000356], [-1.573844, 2.725977, 0.0], [0.000439, 0.000253, 4.15605]]","['O @ 0.333 0.667 0.228', 'O @ 0.667 0.333 0.772', 'Pt @ 0 0 0']",['Pt'],{'Pt': 4.0}
Ge2Mo,13686,76139,AB2,"[[0.0, -3.334939, 0.0], [-3.334939, 0.0, 0.0], [1.66747, 1.66747, -4.13203]]","['Ge @ 0.662 0.662 0.323', 'Ge @ 0.338 0.338 0.677', 'Mo @ 0 0 0']",['Mo'],{'Mo': 4}
NiTe2,7815,42559,AB2,"[[3.874443, 4.4e-05, -8.3e-05], [-1.937183, 3.3553, 0.0], [-0.000113, -6.5e-05, 5.258731]]","['Ni @ 0 0 0', 'Te @ 0.333 0.667 0.25', 'Te @ 0.667 0.333 0.75']",['Ni'],{'Ni': 4.0}
AlCrCu2,10427,57653,ABC2,"[[2.95197, -2.95197, 0.0], [-2.95197, 0.0, -2.95197], [2.95197, 2.95197, 0.0]]","['Al @ 0 0 0', 'Cr @ 0.5 0 0.5', 'Cu @ 0.75 0.5 0.25', 'Cu @ 0.25 0.5 0.75']","['Al', 'Cr', 'Cu']","{'Al': 3, 'Cr': 2, 'Cu': 1}"
CuPt,18532,107118,AB,"[[-1.369656, 2.372315, 0.0], [2.739313, 0.0, 0.0], [1.369656, -0.790771, -4.294218]]","['Cu @ 0 0 0', 'Pt @ 0.5 0.5 0.5']","['Cu', 'Pt']","{'Cu': 2.0, 'Pt': -2.0}"
CrBr2,4464,23903,AB2,"[[0.0, -3.639653, 0.0], [3.605246, 1.819826, -0.042691], [-0.500834, 0.0, 6.242782]]","['Br @ 0.647 0.295 0.24', 'Br @ 0.353 0.705 0.76', 'Cr @ 0 0 0']",['Cr'],{'Cr': 2.0}
CrS2,13561,75420,AB2,"[[1.651585, -2.854779, -0.019734], [-1.651585, -2.854779, -0.019734], [0.0, 0.945772, -10.65716]]","['Cr @ 0 0 0', 'S @ 0.687 0.687 0.128', 'S @ 0.313 0.313 0.872']",['Cr'],{'Cr': 4.0}
MoPt2,17712,105070,AB2,"[[2.777154, 0.0, 0.0], [0.0, 0.0, 3.962275], [-1.388577, -4.169005, -1.981138]]","['Mo @ 0 0 0', 'Pt @ 0.663 0.663 0.327', 'Pt @ 0.337 0.337 0.673']","['Mo', 'Pt']","{'Mo': 4.0, 'Pt': -2.0}"
AlNi3,17890,105529,AB3,"[[3.55615, 0.0, 0.0], [0.0, 3.55615, 0.0], [0.0, 0.0, 3.55615]]","['Al @ 0 0 0', 'Ni @ 0.5 0.5 0', 'Ni @ 0.5 0 0.5', 'Ni @ 0 0.5 0.5']","['Al', 'Ni']","{'Al': 3, 'Ni': 2}"
HoNiC2,14534,80486,ABC2,"[[-3.547859, 0.0, 0.0], [0.0, -2.254034, -3.008763], [0.0, -2.254034, 3.008763]]","['C @ 0.5 0.546 0.15', 'C @ 0.5 0.85 0.454', 'Ho @ 0 1 0.000383', 'Ni @ 0.5 0.388 0.612']","['Ho', 'Ni']","{'Ho': 3.0, 'Ni': 2.0}"
UN,11310,60377,AB,"[[-1.71311, 2.967194, 0.0], [3.42622, 0.0, 0.0], [1.71311, -0.989064, -2.807935]]","['N @ 0.5 0.5 0.5', 'U @ 0 0 0']",['U'],{'U': 3.0}
NbS2,13006,72725,AB2,"[[-1.674029, 2.897915, 0.0], [-1.674029, -2.897915, 0.0], [1.674029, 0.0, 11.101053]]","['Nb @ 0.00239 0.998 0', 'S @ 0.406 0.735 0.141', 'S @ 0.265 0.594 0.859']",['Nb'],{'Nb': 4.0}
NiS2,21539,169578,AB2,"[[4.377998, 0.00183, 0.0], [-2.187414, 3.792322, 0.0], [0.0, 0.0, 2.553186]]","['Ni @ 0.000148 0.000145 0', 'S @ 0.667 0.333 0.5', 'S @ 0.333 0.667 0.5']",['Ni'],{'Ni': 4.0}
