name,entry_id,icsd_id,composition_generic,unit_cell,sites,metals,oxstate_label
InSe,5831,30377,AB,"[[4.062067, 0.0, 0.0], [-2.031034, 3.517832, 0.0], [0.0, 0.0, 17.158369]]","['In @ 0.333 0.667 0.168', 'In @ 0.333 0.667 0.332', 'In @ 0.667 0.333 0.668', 'In @ 0.667 0.333 0.832', 'Se @ 0.667 0.333 0.0937', 'Se @ 0.667 0.333 0.406', 'Se @ 0.333 0.667 0.594', 'Se @ 0.333 0.667 0.906']",['In'],"{'In': 2, 'Se': -2}"
IrF3,3528,16676,AB3,"[[5.322882, -0.010167, -0.006899], [3.110694, 4.319346, -0.006899], [3.110694, 1.589425, 4.016283]]","['F @ 0.434 0.75 0.0657', 'F @ 0.934 0.566 0.25', 'F @ 0.75 0.0657 0.434', 'F @ 0.25 0.934 0.566', 'F @ 0.0657 0.434 0.75', 'F @ 0.566 0.25 0.934', 'Ir @ 0 0 0', 'Ir @ 0.5 0.5 0.5']",['Ir'],"{'Ir': 3, 'F': -1}"
HfP,7907,42914,AB,"[[3.661129, 0.0, 0.0], [-1.830564, 3.170624, 0.0], [0.0, 0.0, 12.415543]]","['Hf @ 0.333 0.667 0.116', 'Hf @ 0.333 0.667 0.384', 'Hf @ 0.667 0.333 0.616', 'Hf @ 0.667 0.333 0.884', 'P @ 0 0 0', 'P @ 0.667 0.333 0.25', 'P @ 0 0 0.5', 'P @ 0.333 0.667 0.75']",['Hf'],"{'Hf': 3, 'P': -3}"
DySBr,14258,79106,ABC,"[[5.360666, 0.0, 0.0], [0.0, 4.072843, 0.0], [0.0, 0.0, 8.596407]]","['Br @ 0.25 0.75 0.363', 'Br @ 0.75 0.25 0.637', 'Dy @ 0.25 0.25 0.135', 'Dy @ 0.75 0.75 0.865', 'S @ 0.75 0.25 0.0792', 'S @ 0.25 0.75 0.921']",['Dy'],"{'Dy': 3, 'S': -2, 'Br': -1}"
Na4I2O,12238,67112,AB2C4,"[[0.0, -4.659733, 0.0], [-4.659733, 0.0, 0.0], [2.329866, 2.329866, -7.983553]]","['I @ 0.653 0.653 0.307', 'I @ 0.347 0.347 0.693', 'Na @ 0.5 0 0', 'Na @ 0 0.5 0', 'Na @ 0.143 0.143 0.286', 'Na @ 0.857 0.857 0.714', 'O @ 0 0 0']",['Na'],"{'Na': 1, 'I': -1, 'O': -2}"
Ti3Se4,27283,601347,A3B4,"[[0.0, 3.52014, 0.0], [2.989827, 0.0, -5.694972], [-3.828715, -1.76007, -5.717215]]","['Se @ 0.111 0.226 0.223', 'Se @ 0.633 0.697 0.266', 'Se @ 0.367 0.303 0.734', 'Se @ 0.889 0.774 0.777', 'Ti @ 0 0 0', 'Ti @ 0.749 0.21 0.498', 'Ti @ 0.251 0.79 0.502']",['Ti'],"{'Ti': 3, 'Se': -2}"
Re3P4,8007,43210,A3B4,"[[0.0, 3.023148, 0.0], [2.472272, 0.0, -5.547738], [-6.127633, -1.511574, -0.008127]]","['P @ 0.085 0.436 0.17', 'P @ 0.649 0.975 0.298', 'P @ 0.351 0.0249 0.702', 'P @ 0.915 0.564 0.83', 'Re @ 0 0 0', 'Re @ 0.736 0.681 0.472', 'Re @ 0.264 0.319 0.528']",['Re'],"{'Re': 4, 'P': -3}"
FeAs,5846,30413,AB,"[[5.979662, 0.0, 0.0], [0.0, 5.387059, 0.0], [0.0, 0.0, 3.31295]]","['As @ 0.576 0.199 0.25', 'As @ 0.924 0.699 0.25', 'As @ 0.0764 0.301 0.75', 'As @ 0.424 0.801 0.75', 'Fe @ 0.2 0.000635 0.25', 'Fe @ 0.3 0.501 0.25', 'Fe @ 0.7 0.499 0.75', 'Fe @ 0.8 0.999 0.75']",['Fe'],"{'Fe': 3, 'As': -3}"
ZrSb,18697,107692,AB,"[[5.677881, 0.0, 0.0], [0.0, 5.677881, 0.0], [0.0, 0.0, 5.677881]]","['Sb @ 0.344 0.656 0.156', 'Sb @ 0.656 0.156 0.344', 'Sb @ 0.156 0.344 0.656', 'Sb @ 0.844 0.844 0.844', 'Zr @ 0.143 0.143 0.143', 'Zr @ 0.857 0.643 0.357', 'Zr @ 0.357 0.857 0.643', 'Zr @ 0.643 0.357 0.857']",['Zr'],"{'Zr': 3, 'Sb': -3}"
Pr2Sb,27171,423291,AB2,"[[4.600674, 0.0, 0.0], [0.0, 4.600673, 0.0], [-2.300337, -2.300336, 8.986788]]","['Pr @ 0.5 0 0', 'Pr @ 0 0.5 0', 'Pr @ 0.179 0.179 0.359', 'Pr @ 0.821 0.821 0.641', 'Sb @ 0.638 0.638 0.276', 'Sb @ 0.362 0.362 0.724']",['Pr'],"{'Pr': 2, 'Sb': -3}"
U4S3,31039,651339,A3B4,"[[5.392002, 0.0, 0.0], [0.0, 5.391552, 0.0], [0.0, 0.0, 5.39078]]","['S @ 0.5 0 0', 'S @ 0 0.5 0', 'S @ 0 0 0.5', 'U @ 0 0 0', 'U @ 0.5 0.5 0', 'U @ 0.5 0 0.5', 'U @ 0 0.5 0.5']",['U'],"{'U': 2, 'S': -2}"
Mn3N2,12828,71638,A2B3,"[[2.844013, 2e-05, -5.4e-05], [2e-05, 2.844013, -5.4e-05], [-1.422136, -1.422136, 5.873162]]","['Mn @ 0 0 0', 'Mn @ 0.661 0.661 0.322', 'Mn @ 0.339 0.339 0.678', 'N @ 0.161 0.161 0.323', 'N @ 0.839 0.839 0.677']",['Mn'],"{'Mn': 2, 'N': -3}"
Pd2N,16570,96418,AB2,"[[2.923853, 0.0, 0.0], [0.0, 5.444226, 0.0], [0.0, 0.0, 4.853169]]","['N @ 0 0 0', 'N @ 0.5 0.5 0.5', 'Pd @ 0 0.313 0.229', 'Pd @ 0.5 0.813 0.271', 'Pd @ 0.5 0.187 0.729', 'Pd @ 0 0.687 0.771']",['Pd'],"{'Pd': 2, 'N': -3}"
UO2F2,6057,31630,AB2C2,"[[5.410454, -0.136439, -0.086851], [3.878428, 3.774842, -0.086851], [3.878428, 1.519157, 3.456752]]","['F @ 0.33 0.33 0.33', 'F @ 0.67 0.67 0.67', 'O @ 0.121 0.121 0.121', 'O @ 0.879 0.879 0.879', 'U @ 0 0 0']",['U'],"{'U': 6, 'O': -2, 'F': -1}"
V3S4,7589,41780,A3B4,"[[0.0, 3.236684, 0.0], [5.8399, 0.0, -0.017356], [-2.700548, -1.618342, -5.6699]]","['S @ 0.109 0.45 0.218', 'S @ 0.641 0.981 0.282', 'S @ 0.359 0.0193 0.718', 'S @ 0.891 0.55 0.782', 'V @ 0 0 0', 'V @ 0.742 0.681 0.484', 'V @ 0.258 0.319 0.516']",['V'],"{'V': 3, 'S': -2}"
Na4Br2O,12270,67283,AB2C4,"[[0.0, -4.508165, 0.0], [-4.508165, 0.0, 0.0], [2.254082, 2.254082, -7.481758]]","['Br @ 0.651 0.651 0.303', 'Br @ 0.349 0.349 0.697', 'Na @ 0.5 0 0', 'Na @ 0 0.5 0', 'Na @ 0.153 0.153 0.305', 'Na @ 0.847 0.847 0.695', 'O @ 0 0 0']",['Na'],"{'Na': 1, 'Br': -1, 'O': -2}"
Ti6O,3786,20042,AB6,"[[0.0, 0.0, 4.727465], [-5.08282, 0.0, 0.0], [2.54141, -4.401851, 0.0]]","['O @ 0 0 0', 'Ti @ 0.738 0.332 0', 'Ti @ 0.262 0.668 0', 'Ti @ 0.738 1 0.332', 'Ti @ 0.262 0.332 0.332', 'Ti @ 0.262 4.99e-07 0.668', 'Ti @ 0.738 0.668 0.668']",['Ti'],"{'Ti': 0, 'O': -2}"
Ti3Te4,8077,43412,A3B4,"[[0.0, 3.797532, 0.0], [3.337711, 0.0, -6.196503], [-7.190145, -1.898766, 0.071516]]","['Te @ 0.107 0.449 0.214', 'Te @ 0.635 0.959 0.27', 'Te @ 0.365 0.0413 0.73', 'Te @ 0.893 0.551 0.786', 'Ti @ 0 0 0', 'Ti @ 0.247 0.295 0.495', 'Ti @ 0.753 0.705 0.505']",['Ti'],"{'Ti': 3, 'Te': -2}"
Ba4Sb2O,24723,402284,AB2C4,"[[5.305789, 0.0, 0.0], [0.0, 5.305789, 0.0], [-2.652895, -2.652895, 9.209884]]","['Ba @ 0.5 0 0', 'Ba @ 0 0.5 0', 'Ba @ 0.672 0.672 0.345', 'Ba @ 0.328 0.328 0.655', 'O @ 0.5 0.5 0', 'Sb @ 0.137 0.137 0.275', 'Sb @ 0.863 0.863 0.725']",['Ba'],"{'Ba': 2, 'Sb': -3, 'O': -2}"
Nb4N3,13744,76389,A3B4,"[[-4.415654, 0.0, 0.0], [0.0, -4.415654, 0.0], [2.207827, 2.207827, 4.334923]]","['N @ 0 0 0', 'N @ 0.75 0.25 0.5', 'N @ 0.25 0.75 0.5', 'Nb @ 0.5 0 0', 'Nb @ 0 0.5 0', 'Nb @ 0.745 0.745 0.489', 'Nb @ 0.255 0.255 0.511']",['Nb'],"{'Nb': 2, 'N': -3}"
BiF5,4742,25023,AB5,"[[0.0, 0.0, -4.217041], [2.981637, 2.981637, 2.10852], [2.981637, -2.981637, -2.10852]]","['Bi @ 0 0 0', 'F @ 0.108 0.423 0.206', 'F @ 0.686 0.794 0.423', 'F @ 0.314 0.206 0.577', 'F @ 0.892 0.577 0.794', 'F @ 0.5 0 0']",['Bi'],"{'Bi': 5, 'F': -1}"
EuS,15744,89239,AB,"[[-2.903222, 2.903246, 0.0], [-2.903222, -2.903246, 0.0], [2.903222, 0.0, 14.270143]]","['Eu @ 0.998 0.00246 0', 'Eu @ 0.599 0.602 0.202', 'Eu @ 0.398 0.401 0.798', 'S @ 0.498 0.502 0', 'S @ 0.102 0.105 0.206', 'S @ 0.895 0.898 0.794']",['Eu'],"{'Eu': 2, 'S': -2}"
InPS4,4368,23612,ABC4,"[[0.0, -5.73658, 0.0], [-5.73658, 0.0, 0.0], [2.86829, 2.86829, -4.571487]]","['In @ 0 0 0', 'P @ 0.75 0.25 0.5', 'S @ 0.826 0.367 0.263', 'S @ 0.437 0.897 0.263', 'S @ 0.103 0.174 0.737', 'S @ 0.633 0.563 0.737']",['In'],"{'In': 11, 'P': -3, 'S': -2}"
U4S3,7001,38354,A3B4,"[[5.392079, 0.0, 0.0], [0.0, 5.392143, 0.0], [0.0, 0.0, 5.392064]]","['S @ 0.5 0 0', 'S @ 0 0.5 0', 'S @ 0 0 0.5', 'U @ 0 0 0', 'U @ 0.5 0.5 0', 'U @ 0.5 0 0.5', 'U @ 0 0.5 0.5']",['U'],"{'U': 2, 'S': -2}"
TaAs2,18735,107966,AB2,"[[0.0, 3.414639, 0.0], [-4.71936, -1.707319, -0.008267], [0.824764, -1.707319, 6.811208]]","['As @ 0.0111 0.254 0.973', 'As @ 0.785 0.746 0.0274', 'As @ 0.693 0.203 0.392', 'As @ 0.098 0.797 0.608', 'Ta @ 0.358 0.618 0.305', 'Ta @ 0.435 0.382 0.695']",['Ta'],"{'Ta': 6, 'As': -3}"
Ca4Sb2O,3410,16353,AB2C4,"[[4.687666, 0.0, 0.0], [0.0, 4.687666, 0.0], [-2.343833, -2.343833, 8.153634]]","['Ca @ 0.5 0 0', 'Ca @ 0 0.5 0', 'Ca @ 0.666 0.666 0.331', 'Ca @ 0.334 0.334 0.669', 'O @ 0.5 0.5 0', 'Sb @ 0.14 0.14 0.279', 'Sb @ 0.86 0.86 0.721']",['Ca'],"{'Ca': 2, 'Sb': -3, 'O': -2}"
NiS2,21538,169577,AB2,"[[3.806324, 0.0, 0.0], [-1.903161, 3.301956, 0.0], [0.0, 0.0, 7.210665]]","['Ni @ 0.334 0.667 0.25', 'Ni @ 0.666 0.333 0.75', 'S @ 0 0 0', 'S @ 0.667 0.333 0.25', 'S @ 0 0 0.5', 'S @ 0.333 0.667 0.75']",['Ni'],"{'Ni': 4, 'S': -2}"
Cr3S4,3554,16722,A3B4,"[[0.0, 3.454196, 0.0], [6.065259, 0.0, -0.012508], [-2.870447, -1.727098, -5.600432]]","['Cr @ 0 0 0', 'Cr @ 0.736 0.718 0.471', 'Cr @ 0.264 0.282 0.529', 'S @ 0.124 0.448 0.248', 'S @ 0.634 0.98 0.268', 'S @ 0.366 0.0199 0.732', 'S @ 0.876 0.552 0.752']",['Cr'],"{'Cr': 3, 'S': -2}"
TeRhCl,10248,56853,ABC,"[[0.0, 3.716509, 0.0], [-3.247967, 0.0, 5.929796], [6.639207, -1.858254, 0.032725]]","['Cl @ 0.635 0.966 0.27', 'Cl @ 0.365 0.0344 0.73', 'Rh @ 0.749 0.753 0.498', 'Rh @ 0.251 0.247 0.502', 'Te @ 0.137 0.47 0.274', 'Te @ 0.863 0.53 0.726']",['Rh'],"{'Rh': 3, 'Te': -2, 'Cl': -1}"
ThNF,6649,35745,ABC,"[[7.10963, 0.008065, 0.004923], [5.989863, 3.829942, 0.004923], [5.989863, 1.754964, 3.4042]]","['F @ 0.132 0.132 0.132', 'F @ 0.868 0.868 0.868', 'N @ 0.378 0.378 0.378', 'N @ 0.622 0.622 0.622', 'Th @ 0.261 0.261 0.261', 'Th @ 0.739 0.739 0.739']",['Th'],"{'Th': 4, 'N': -3, 'F': -1}"
Al2Te5,14221,78941,A2B5,"[[0.0, 4.198307, 0.0], [7.214551, -2.099153, 0.009569], [-0.942951, -2.099153, -8.154888]]","['Al @ 0.77 0.138 0.402', 'Al @ 0.23 0.862 0.598', 'Te @ 0 0 0', 'Te @ 0.706 0.285 0.128', 'Te @ 0.581 0.765 0.398', 'Te @ 0.419 0.235 0.602', 'Te @ 0.294 0.715 0.872']",['Al'],"{'Al': 5, 'Te': -2}"
TbOF,5620,28890,ABC,"[[6.662356, 0.002332, 0.001426], [5.583088, 3.635397, 0.001426], [5.583088, 1.658557, 3.235013]]","['F @ 0.13 0.13 0.13', 'F @ 0.87 0.87 0.87', 'O @ 0.378 0.378 0.378', 'O @ 0.622 0.622 0.622', 'Tb @ 0.258 0.258 0.258', 'Tb @ 0.742 0.742 0.742']",['Tb'],"{'Tb': 3, 'O': -2, 'F': -1}"
UAsP,28101,611155,ABC,"[[3.851909, 0.0, 0.0], [0.0, 3.851909, 0.0], [0.0, 0.0, 7.858537]]","['As @ 0.75 0.25 0', 'As @ 0.25 0.75 0', 'P @ 0.75 0.75 0.354', 'P @ 0.25 0.25 0.646', 'U @ 0.25 0.25 0.295', 'U @ 0.75 0.75 0.705']",['U'],"{'U': 6, 'As': -3, 'P': -3}"
PuSe2,30999,649957,AB2,"[[4.104776, 0.0, 0.0], [0.0, 4.104776, 0.0], [0.0, 0.0, 8.242543]]","['Pu @ 0.25 0.25 0.276', 'Pu @ 0.75 0.75 0.724', 'Se @ 0.75 0.25 0', 'Se @ 0.25 0.75 0', 'Se @ 0.75 0.75 0.362', 'Se @ 0.25 0.25 0.638']",['Pu'],"{'Pu': 4, 'Se': -2}"
Cr3Te4,29597,626888,A3B4,"[[0.0, 3.979899, 0.0], [3.274613, 0.0, -6.125436], [-7.000209, -1.989949, 0.002319]]","['Cr @ 0 0 0', 'Cr @ 0.741 0.72 0.481', 'Cr @ 0.259 0.28 0.519', 'Te @ 0.119 0.451 0.238', 'Te @ 0.633 0.973 0.267', 'Te @ 0.367 0.0265 0.733', 'Te @ 0.881 0.549 0.762']",['Cr'],"{'Cr': 3, 'Te': -2}"
NpO2F2,6082,31675,AB2C2,"[[5.354007, -0.165611, -0.105159], [3.851131, 3.723117, -0.105159], [3.851131, 1.488345, 3.414306]]","['F @ 0.334 0.334 0.334', 'F @ 0.666 0.666 0.666', 'Np @ 0 0 0', 'O @ 0.12 0.12 0.12', 'O @ 0.88 0.88 0.88']",['Np'],"{'Np': 6, 'O': -2, 'F': -1}"
NaClO2,1609,22,ABC2,"[[1.510704, 3.162506, 2.888573], [-1.510704, 3.162506, -2.888573], [-6.402222, 0.0, -0.063934]]","['Cl @ 0.852 0.852 0.25', 'Cl @ 0.148 0.148 0.75', 'Na @ 0.368 0.368 0.25', 'Na @ 0.632 0.632 0.75', 'O @ 0.844 0.569 0.158', 'O @ 0.569 0.844 0.342', 'O @ 0.431 0.156 0.658', 'O @ 0.156 0.431 0.842']",['Na'],"{'Na': 5, 'Cl': -1, 'O': -2}"
PdF3,3527,16675,AB3,"[[5.436886, 0.062417, 0.042297], [3.251925, 4.357593, 0.042297], [3.251925, 1.654258, 4.031605]]","['F @ 0.43 0.75 0.0703', 'F @ 0.93 0.57 0.25', 'F @ 0.75 0.0703 0.43', 'F @ 0.25 0.93 0.57', 'F @ 0.0703 0.43 0.75', 'F @ 0.57 0.25 0.93', 'Pd @ 0 0 0', 'Pd @ 0.5 0.5 0.5']",['Pd'],"{'Pd': 3, 'F': -1}"
SnS,4617,24376,AB,"[[11.314871, 0.0, 0.0], [0.0, 4.025052, 0.0], [0.0, 0.0, 4.3729]]","['S @ 0.351 0.25 0.0208', 'S @ 0.851 0.25 0.479', 'S @ 0.149 0.75 0.521', 'S @ 0.649 0.75 0.979', 'Sn @ 0.119 0.25 0.119', 'Sn @ 0.619 0.25 0.381', 'Sn @ 0.381 0.75 0.619', 'Sn @ 0.881 0.75 0.881']",['Sn'],"{'Sn': 2, 'S': -2}"
KClO2,11261,59935,ABC2,"[[-3.068001, -3.156051, 0.0], [-3.068001, 3.156051, 0.0], [0.0, 0.0, -7.23017]]","['Cl @ 0.47 0.53 0.25', 'Cl @ 0.53 0.47 0.75', 'K @ 0 0 0', 'K @ 0 0 0.5', 'O @ 0.114 0.467 0.25', 'O @ 0.533 0.886 0.25', 'O @ 0.467 0.114 0.75', 'O @ 0.886 0.533 0.75']",['K'],"{'K': 5, 'Cl': -1, 'O': -2}"
HfAs,7908,42915,AB,"[[3.796237, 0.0, 0.0], [-1.898119, 3.287621, 0.0], [0.0, 0.0, 12.755498]]","['As @ 0 0 0', 'As @ 0.667 0.333 0.25', 'As @ 0 0 0.5', 'As @ 0.333 0.667 0.75', 'Hf @ 0.333 0.667 0.117', 'Hf @ 0.333 0.667 0.383', 'Hf @ 0.667 0.333 0.617', 'Hf @ 0.667 0.333 0.883']",['Hf'],"{'Hf': 3, 'As': -3}"
Ga2Te5,1831,1085,A2B5,"[[4.031369, -4.031369, 3.486543], [4.031369, 4.031369, -3.486543], [-4.031369, 4.031369, 3.486543]]","['Ga @ 0.75 0.5 0.25', 'Ga @ 0.25 0.5 0.75', 'Te @ 0 0 0', 'Te @ 0.671 0.858 0.188', 'Te @ 0.188 0.517 0.329', 'Te @ 0.812 0.483 0.671', 'Te @ 0.329 0.142 0.812']",['Ga'],"{'Ga': 5, 'Te': -2}"
TmCl3,6573,35398,AB3,"[[3.225875, -5.587379, 0.0], [6.451749, 0.0, 0.0], [-3.225875, 1.86246, 6.013585]]","['Cl @ 0.75 0.0876 0.25', 'Cl @ 0.0876 0.412 0.25', 'Cl @ 0.412 0.75 0.25', 'Cl @ 0.588 0.25 0.75', 'Cl @ 0.912 0.588 0.75', 'Cl @ 0.25 0.912 0.75', 'Tm @ 0 0 0', 'Tm @ 0.5 0.5 0.5']",['Tm'],"{'Tm': 3, 'Cl': -1}"
TiAs,3571,16773,AB,"[[3.638963, 0.0, 0.0], [-1.819482, 3.151356, 0.0], [0.0, 0.0, 12.107788]]","['As @ 0 0 0', 'As @ 0.667 0.333 0.25', 'As @ 0 0 0.5', 'As @ 0.333 0.667 0.75', 'Ti @ 0.333 0.667 0.117', 'Ti @ 0.333 0.667 0.383', 'Ti @ 0.667 0.333 0.617', 'Ti @ 0.667 0.333 0.883']",['Ti'],"{'Ti': 3, 'As': -3}"
CaAs3,1653,193,AB3,"[[5.901838, -0.007165, 0.010352], [1.445137, 5.670835, -0.019143], [1.010134, 1.795749, 5.599151]]","['As @ 0.0125 0.778 0.0161', 'As @ 0.588 0.777 0.0952', 'As @ 0.853 0.189 0.41', 'As @ 0.147 0.811 0.59', 'As @ 0.412 0.223 0.905', 'As @ 0.988 0.222 0.984', 'Ca @ 0.315 0.34 0.372', 'Ca @ 0.685 0.66 0.628']",['Ca'],"{'Ca': 9, 'As': -3}"
SbRh,1799,991,AB,"[[6.038822, 0.0, 0.0], [0.0, 3.904367, 0.0], [0.0, 0.0, 6.390975]]","['Rh @ 0.00563 0.25 0.194', 'Rh @ 0.506 0.25 0.306', 'Rh @ 0.494 0.75 0.694', 'Rh @ 0.994 0.75 0.806', 'Sb @ 0.305 0.75 0.0916', 'Sb @ 0.805 0.75 0.408', 'Sb @ 0.195 0.25 0.592', 'Sb @ 0.695 0.25 0.908']",['Rh'],"{'Rh': 3, 'Sb': -3}"
GaS,1616,59,AB,"[[3.607055, 0.0, 0.0], [-1.803528, 3.124097, 0.0], [0.0, 0.0, 15.786303]]","['Ga @ 0.333 0.667 0.172', 'Ga @ 0.333 0.667 0.328', 'Ga @ 0.667 0.333 0.672', 'Ga @ 0.667 0.333 0.828', 'S @ 0.667 0.333 0.103', 'S @ 0.667 0.333 0.397', 'S @ 0.333 0.667 0.603', 'S @ 0.333 0.667 0.897']",['Ga'],"{'Ga': 2, 'S': -2}"
TiP,4602,24337,AB,"[[3.492831, 0.0, 0.0], [-1.746416, 3.024863, 0.0], [0.0, 0.0, 11.686998]]","['P @ 0 0 0', 'P @ 0.667 0.333 0.25', 'P @ 0 0 0.5', 'P @ 0.333 0.667 0.75', 'Ti @ 0.333 0.667 0.117', 'Ti @ 0.333 0.667 0.383', 'Ti @ 0.667 0.333 0.617', 'Ti @ 0.667 0.333 0.883']",['Ti'],"{'Ti': 3, 'P': -3}"
Ni3N,19652,152813,AB3,"[[4.602582, 1e-05, -0.00025], [-2.301282, 3.985959, 0.00025], [-0.000235, 0.000135, 4.299958]]","['N @ 0.333 0.667 0.25', 'N @ 0.667 0.333 0.75', 'Ni @ 1 0.328 1', 'Ni @ 0.672 0.672 1', 'Ni @ 0.328 1 1.91e-05', 'Ni @ 0.672 1 0.5', 'Ni @ 0.328 0.328 0.5', 'Ni @ 1 0.672 0.5']",['Ni'],"{'Ni': 1, 'N': -3}"
SbRu,1798,990,AB,"[[5.951135, 0.0, 0.0], [0.0, 3.788217, 0.0], [0.0, 0.0, 6.6348]]","['Ru @ 0.0067 0.25 0.205', 'Ru @ 0.507 0.25 0.295', 'Ru @ 0.493 0.75 0.705', 'Ru @ 0.993 0.75 0.795', 'Sb @ 0.301 0.75 0.0805', 'Sb @ 0.801 0.75 0.42', 'Sb @ 0.199 0.25 0.58', 'Sb @ 0.699 0.25 0.92']",['Ru'],"{'Ru': 3, 'Sb': -3}"
Hf2SbP,19738,153679,ABC2,"[[3.80333, 0.0, 0.0], [-1.901665, 3.29376, 0.0], [0.0, 0.0, 13.187316]]","['Hf @ 0.333 0.667 0.102', 'Hf @ 0.333 0.667 0.398', 'Hf @ 0.667 0.333 0.602', 'Hf @ 0.667 0.333 0.898', 'P @ 0 0 0', 'P @ 0 0 0.5', 'Sb @ 0.667 0.333 0.25', 'Sb @ 0.333 0.667 0.75']",['Hf'],"{'Hf': 3, 'Sb': -3, 'P': -3}"
TiCl3,4874,26069,AB3,"[[6.388778, 0.0, 0.0], [-3.194389, 5.532844, 0.0], [0.0, 0.0, 5.660802]]","['Cl @ 0.304 0 0.25', 'Cl @ 3.62e-07 0.304 0.25', 'Cl @ 0.696 0.696 0.25', 'Cl @ 0.696 0 0.75', 'Cl @ 0.304 0.304 0.75', 'Cl @ 2.41e-08 0.696 0.75', 'Ti @ 0 0 0', 'Ti @ 0 0 0.5']",['Ti'],"{'Ti': 3, 'Cl': -1}"
BeO,3721,18147,AB,"[[4.617146, 0.0, 0.0], [0.0, 4.617146, 0.0], [0.0, 0.0, 2.643435]]","['Be @ 0.673 0.327 0', 'Be @ 0.327 0.673 0', 'Be @ 0.173 0.173 0.5', 'Be @ 0.827 0.827 0.5', 'O @ 0.312 0.312 0', 'O @ 0.688 0.688 0', 'O @ 0.812 0.188 0.5', 'O @ 0.188 0.812 0.5']",['Be'],"{'Be': 2, 'O': -2}"
KHF2,2495,9345,ABC2,"[[2.740148, 2.740148, -3.243064], [2.740148, -2.740148, 3.243064], [-2.740148, -2.740148, -3.243064]]","['F @ 0.647 0.795 0.147', 'F @ 0.147 0.5 0.353', 'F @ 0.853 0.5 0.647', 'F @ 0.353 0.205 0.853', 'H @ 0.5 0.5 0', 'H @ 0 0.5 0.5', 'K @ 0.25 0 0.25', 'K @ 0.75 0 0.75']",['K'],"{'K': 1, 'H': 1, 'F': -1}"
Cu3SbSe4,29781,629000,AB3C4,"[[0.0, -5.70549, 0.0], [-5.70549, 0.0, 0.0], [2.852745, 2.852745, -5.661798]]","['Cu @ 0.5 0.5 0', 'Cu @ 0.75 0.25 0.5', 'Cu @ 0.25 0.75 0.5', 'Sb @ 0 0 0', 'Se @ 0.867 0.402 0.269', 'Se @ 0.402 0.867 0.269', 'Se @ 0.133 0.133 0.731', 'Se @ 0.598 0.598 0.731']",['Cu'],"{'Cu': 4, 'Sb': -3, 'Se': -2}"
SnF3,6338,33786,AB3,"[[4.214437, -4.214437, 0.0], [-4.214437, 0.0, -4.214437], [4.214437, 4.214437, 0.0]]","['F @ 0.266 0 0.266', 'F @ 0.734 0 0.266', 'F @ 0.266 0.532 0.266', 'F @ 0.266 0 0.734', 'F @ 0.734 0 0.734', 'F @ 0.734 0.468 0.734', 'Sn @ 0 0 0', 'Sn @ 0.5 0 0.5']",['Sn'],"{'Sn': 3, 'F': -1}"
Cu3Sb,8424,44479,AB3,"[[5.503937, 0.0, 0.0], [0.0, 4.360185, 0.0], [0.0, 0.0, 4.924593]]","['Cu @ 0.75 0.25 0.202', 'Cu @ 1 0.75 0.352', 'Cu @ 0.5 0.75 0.352', 'Cu @ 0.000338 0.25 0.648', 'Cu @ 0.5 0.25 0.648', 'Cu @ 0.25 0.75 0.798', 'Sb @ 0.25 0.25 0.157', 'Sb @ 0.75 0.75 0.843']",['Cu'],"{'Cu': 1, 'Sb': -3}"
ZrSe3,4805,25621,AB3,"[[5.458346, 0.0, 0.008288], [0.0, 3.78266, 0.0], [-1.233439, 0.0, 9.636233]]","['Se @ 0.891 0.25 0.173', 'Se @ 0.456 0.25 0.179', 'Se @ 0.237 0.75 0.447', 'Se @ 0.763 0.25 0.553', 'Se @ 0.544 0.75 0.821', 'Se @ 0.109 0.75 0.827', 'Zr @ 0.715 0.75 0.345', 'Zr @ 0.285 0.25 0.655']",['Zr'],"{'Zr': 6, 'Se': -2}"
Rb3Sb,14071,77991,AB3,"[[6.406174, 0.0, 0.0], [-3.203087, 5.548201, 0.0], [0.0, 0.0, 11.361021]]","['Rb @ 0.667 0.333 0.0817', 'Rb @ 1 1 0.25', 'Rb @ 0.667 0.333 0.418', 'Rb @ 0.333 0.667 0.582', 'Rb @ 5.41e-06 1.08e-05 0.75', 'Rb @ 0.333 0.667 0.918', 'Sb @ 0.333 0.667 0.25', 'Sb @ 0.667 0.333 0.75']",['Rb'],"{'Rb': 1, 'Sb': -3}"
TeRhCl,24840,405714,ABC,"[[0.0, 3.71732, 0.0], [3.246754, 0.0, -5.929459], [-6.653168, -1.858661, -0.041635]]","['Cl @ 0.151 0.9 0.303', 'Cl @ 0.421 0.832 0.842', 'Rh @ 0.536 0.619 0.0712', 'Rh @ 0.0372 0.113 0.0743', 'Te @ 0.649 0.396 0.299', 'Te @ 0.923 0.336 0.847']",['Rh'],"{'Rh': 3, 'Te': -2, 'Cl': -1}"
Bi3Se4,3896,20386,A3B4,"[[-2.148387, 3.721116, 0.0], [-4.296774, 0.0, 0.0], [0.0, -2.480744, 13.11113]]","['Bi @ 0 0 0', 'Bi @ 0.856 0.572 0.284', 'Bi @ 0.144 0.428 0.716', 'Se @ 0.419 0.29 0.129', 'Se @ 0.262 0.869 0.393', 'Se @ 0.738 0.131 0.607', 'Se @ 0.581 0.71 0.871']",['Bi'],"{'Bi': 3, 'Se': -2}"
